#EXPORTTYPE:                 	DATA ALL                                                                                                                             
#FILE:                       	20260224_Mg_SiO2_stoich_loose_Ar_10Kmin.ngb-ss5                                                                                      
#FORMAT:                     	NETZSCH5                                                                                                                             
#FTYPE:                      	ASCII                                                                                                                                
#IDENTITY:                   	LOOSE_MgSiO2                                                                                                                         
#DECIMAL:                    	POINT                                                                                                                                
#SEPARATOR:                  	TAB                                                                                                                                  
#MTYPE:                      	DTA                                                                                                                                  
#INSTRUMENT:                 	NETZSCH STA 449F5                                                                                                                    
#PROJECT:                    	THREAD                                                                                                                               
#DATE/TIME:                  	24/02/2026 14:51:00 (UTC+1)                                                                                                          
#CORR. FILE:                 	                                                                                                                                     
#TEMPCAL:                    	20260211_DTATG_CAL_AR_10KMIN_quadratic_T.ngb-ts5                                                                                     
#SENSITIVITY:                	20260211_10Kmin_DTATG_Ar_sens.ngb-es5                                                                                                
#LABORATORY:                 	Politecnico Milano                                                                                                                   
#OPERATOR:                   	Zanardi                                                                                                                              
#REMARK:                     	Mg + SiO2 stoichiometric, loose powder  heating program: 10 K/min Ar 0 50 20  T_start=25 ›C T_end = 850›C  m_sample_mettler = 0.01603
#SAMPLE:                     	LOOSE_MgSiO2                                                                                                                         
#SAMPLE MASS /mg:            	15.8825                                                                                                                              
#MATERIAL:                   	Mg_Sio2_thermite                                                                                                                     
#REFERENCE:                  	-                                                                                                                                    
#REFERENCE MASS /mg:         	0                                                                                                                                    
#TYPE OF CRUCIBLE:           	DTA/TG crucible Al2O3                                                                                                                
#SAMPLE CRUCIBLE MASS /mg:   	0                                                                                                                                    
#REFERENCE CRUCIBLE MASS /mg:	0                                                                                                                                    
#TG RANGE /mg:               	35000                                                                                                                                
#TAU-R:                      	---                                                                                                                                  
#CORR. CODE:                 	000                                                                                                                                  
#EXO:                        	+1                                                                                                                                   
#RANGE:                      	25›C....950›C/0,0....30,0K/min                                                                                                       
#SEGMENT:                    	S1-3/3                                                                                                                               
#SEG. 1:                     	25›C/10,0(K/min)/850›C                                                                                                               
#SEG. 2:                     	850›C/00:05/850›C                                                                                                                    
#SEG. 3:                     	850›C/30,0(K/min)/950›C                                                                                                              

##Temp./›C	Time/min	DTA/(mW/mg)	Mass/%	Gas Flow(purge1)/(ml/min)	Gas Flow(purge2)/(ml/min)	Gas Flow(protective)/(ml/min)	Sensit./(uV/mW)	Segment
 77.14600	 8.24000	 2.13729	105.49473	0.000000e+000	     50.00000	20.00000	0.30659	1
 77.14600	 8.25000	 2.13729	105.49725	0.000000e+000	     50.00000	20.00000	0.30659	1
 77.48000	 8.26000	 2.13739	105.49913	0.000000e+000	     50.00000	20.00000	0.30657	1
 77.48000	 8.27000	 2.14256	105.50165	0.000000e+000	     50.00000	20.00000	0.30657	1
 77.48000	 8.28000	 2.15212	105.50606	0.000000e+000	     50.00000	20.00000	0.30657	1
 77.81500	 8.29000	 2.15315	105.51173	0.000000e+000	     50.00000	20.00000	0.30656	1
 77.81500	 8.30000	 2.15315	105.51676	0.000000e+000	     50.00000	20.00000	0.30656	1
 78.14900	 8.31000	 2.15325	105.51928	0.000000e+000	     50.00000	20.00000	0.30655	1
 78.14900	 8.32000	 2.15403	105.52054	0.000000e+000	     50.00000	20.00000	0.30655	1
 78.48300	 8.33000	 2.16322	105.52180	0.000000e+000	     50.00000	20.00000	0.30653	1
 78.48300	 8.34000	 2.16855	105.52495	0.000000e+000	     50.00000	20.00000	0.30653	1
 78.81700	 8.35000	 2.16911	105.52747	0.000000e+000	     50.00000	20.00000	0.30652	1
 78.81700	 8.36000	 2.16911	105.52999	0.000000e+000	     50.00000	20.00000	0.30652	1
 78.81700	 8.37000	 2.16911	105.53313	0.000000e+000	     50.00000	20.00000	0.30652	1
 79.15000	 8.38000	 2.17438	105.53565	0.000000e+000	     50.00000	20.00000	0.30650	1
 79.15000	 8.39000	 2.18238	105.54006	0.000000e+000	     50.00000	20.00000	0.30650	1
 79.48300	 8.40000	 2.18247	105.54447	0.000000e+000	     50.00000	20.00000	0.30649	1
 79.48300	 8.41000	 2.18482	105.54762	0.000000e+000	     50.00000	20.00000	0.30649	1
 79.81600	 8.42000	 2.18508	105.54950	0.000000e+000	     50.00000	20.00000	0.30648	1
 79.81600	 8.43000	 2.18508	105.55202	0.000000e+000	     50.00000	20.00000	0.30648	1
 79.81600	 8.44000	 2.19386	105.55580	0.000000e+000	     50.00000	20.00000	0.30648	1
 80.14800	 8.45000	 2.19113	105.55832	0.000000e+000	     50.00000	20.00000	0.30646	1
 80.14800	 8.46000	 2.20007	105.56273	0.000000e+000	     50.00000	20.00000	0.30646	1
 80.48100	 8.47000	 2.20095	105.56650	0.000000e+000	     50.00000	20.00000	0.30645	1
 80.48100	 8.48000	 2.20095	105.56902	0.000000e+000	     50.00000	20.00000	0.30645	1
 80.81200	 8.49000	 2.20105	105.57217	0.000000e+000	     50.00000	20.00000	0.30644	1
 80.81200	 8.50000	 2.20983	105.57469	0.000000e+000	     50.00000	20.00000	0.30644	1
 81.14400	 8.51000	 2.21620	105.57721	0.000000e+000	     50.00000	20.00000	0.30642	1
 81.14400	 8.52000	 2.21682	105.57973	0.000000e+000	     50.00000	20.00000	0.30642	1
 81.14400	 8.53000	 2.21682	105.58539	0.000000e+000	     50.00000	20.00000	0.30642	1
 81.47600	 8.54000	 2.21692	105.58980	0.000000e+000	     50.00000	20.00000	0.30641	1
 81.47600	 8.55000	 2.21692	105.59421	0.000000e+000	     50.00000	20.00000	0.30641	1
 81.80700	 8.56000	 2.22580	105.59673	0.000000e+000	     50.00000	20.00000	0.30639	1
 81.80700	 8.57000	 2.22862	105.60050	0.000000e+000	     50.00000	20.00000	0.30639	1
 82.13800	 8.58000	 2.23249	105.60428	0.000000e+000	     50.00000	20.00000	0.30638	1
 82.13800	 8.59000	 2.23280	105.60806	0.000000e+000	     50.00000	20.00000	0.30638	1
 82.46900	 8.60000	 2.23290	105.60995	0.000000e+000	     50.00000	20.00000	0.30637	1
 82.46900	 8.61000	 2.23525	105.61310	0.000000e+000	     50.00000	20.00000	0.30637	1
 82.46800	 8.62000	 2.24137	105.61624	0.000000e+000	     50.00000	20.00000	0.30637	1
 82.79900	 8.63000	 2.24711	105.61939	0.000000e+000	     50.00000	20.00000	0.30635	1
 82.79900	 8.64000	 2.24853	105.62380	0.000000e+000	     50.00000	20.00000	0.30635	1
 83.12900	 8.65000	 2.24878	105.62758	0.000000e+000	     50.00000	20.00000	0.30634	1
 83.12900	 8.66000	 2.24878	105.63324	0.000000e+000	     50.00000	20.00000	0.30634	1
 83.45900	 8.67000	 2.25641	105.63639	0.000000e+000	     50.00000	20.00000	0.30633	1
 83.45900	 8.68000	 2.25971	105.63828	0.000000e+000	     50.00000	20.00000	0.30633	1
 83.78900	 8.69000	 2.26279	105.64143	0.000000e+000	     50.00000	20.00000	0.30631	1
 83.78900	 8.70000	 2.26451	105.64458	0.000000e+000	     50.00000	20.00000	0.30631	1
 84.11800	 8.71000	 2.26477	105.64773	0.000000e+000	     50.00000	20.00000	0.30630	1
 84.11800	 8.72000	 2.26477	105.65024	0.000000e+000	     50.00000	20.00000	0.30630	1
 84.11800	 8.73000	 2.26634	105.65276	0.000000e+000	     50.00000	20.00000	0.30630	1
 84.44700	 8.74000	 2.27240	105.65528	0.000000e+000	     50.00000	20.00000	0.30628	1
 84.44700	 8.75000	 2.27993	105.66032	0.000000e+000	     50.00000	20.00000	0.30628	1
 84.77700	 8.76000	 2.28066	105.66473	0.000000e+000	     50.00000	20.00000	0.30627	1
 84.77600	 8.77000	 2.28066	105.66976	0.000000e+000	     50.00000	20.00000	0.30627	1
 85.10500	 8.78000	 2.28076	105.67228	0.000000e+000	     50.00000	20.00000	0.30626	1
 85.10500	 8.79000	 2.28312	105.67291	0.000000e+000	     50.00000	20.00000	0.30626	1
 85.43400	 8.80000	 2.28855	105.67291	0.000000e+000	     50.00000	20.00000	0.30624	1
 85.43400	 8.81000	 2.29357	105.67417	0.000000e+000	     50.00000	20.00000	0.30624	1
 85.76300	 8.82000	 2.29650	105.67606	0.000000e+000	     50.00000	20.00000	0.30623	1
 85.76300	 8.83000	 2.29666	105.67795	0.000000e+000	     50.00000	20.00000	0.30623	1
 85.76300	 8.84000	 2.29666	105.68047	0.000000e+000	     50.00000	20.00000	0.30623	1
 86.09100	 8.85000	 2.29676	105.68235	0.000000e+000	     50.00000	20.00000	0.30621	1
 86.09100	 8.86000	 2.31041	105.68487	0.000000e+000	     50.00000	20.00000	0.30621	1
 86.41900	 8.87000	 2.31240	105.68550	0.000000e+000	     50.00000	20.00000	0.30620	1
 86.41900	 8.88000	 2.31256	105.68739	0.000000e+000	     50.00000	20.00000	0.30620	1
 86.74700	 8.89000	 2.31266	105.68928	0.000000e+000	     50.00000	20.00000	0.30619	1
 86.74700	 8.90000	 2.31266	105.69432	0.000000e+000	     50.00000	20.00000	0.30619	1
 87.07500	 8.91000	 2.31732	105.69684	0.000000e+000	     50.00000	20.00000	0.30617	1
 87.07500	 8.92000	 2.32516	105.69998	0.000000e+000	     50.00000	20.00000	0.30617	1
 87.40300	 8.93000	 2.32825	105.70376	0.000000e+000	     50.00000	20.00000	0.30616	1
 87.40300	 8.94000	 2.32856	105.70691	0.000000e+000	     50.00000	20.00000	0.30616	1
 87.40300	 8.95000	 2.32856	105.71069	0.000000e+000	     50.00000	20.00000	0.30616	1
 87.73000	 8.96000	 2.32867	105.71258	0.000000e+000	     50.00000	20.00000	0.30614	1
 87.73000	 8.97000	 2.34044	105.71510	0.000000e+000	     50.00000	20.00000	0.30614	1
 88.05800	 8.98000	 2.34415	105.71824	0.000000e+000	     50.00000	20.00000	0.30613	1
 88.05800	 8.99000	 2.34447	105.72013	0.000000e+000	     50.00000	20.00000	0.30613	1
 88.38500	 9.00000	 2.34457	105.72391	0.000000e+000	     50.00000	20.00000	0.30612	1
 88.38500	 9.01000	 2.34457	105.72769	0.000000e+000	     50.00000	20.00000	0.30612	1
 88.71200	 9.02000	 2.35347	105.73084	0.000000e+000	     50.00000	20.00000	0.30610	1
 88.71200	 9.03000	 2.35990	105.73335	0.000000e+000	     50.00000	20.00000	0.30610	1
 89.03900	 9.04000	 2.36048	105.73461	0.000000e+000	     50.00000	20.00000	0.30609	1
 89.03900	 9.05000	 2.36048	105.73524	0.000000e+000	     50.00000	20.00000	0.30609	1
 89.36600	 9.06000	 2.36059	105.73587	0.000000e+000	     50.00000	20.00000	0.30607	1
 89.36600	 9.07000	 2.36059	105.73776	0.000000e+000	     50.00000	20.00000	0.30607	1
 89.69200	 9.08000	 2.36070	105.73965	0.000000e+000	     50.00000	20.00000	0.30606	1
 89.69200	 9.09000	 2.37404	105.74154	0.000000e+000	     50.00000	20.00000	0.30606	1
 89.69200	 9.10000	 2.37624	105.74343	0.000000e+000	     50.00000	20.00000	0.30606	1
 90.01900	 9.11000	 2.37651	105.74532	0.000000e+000	     50.00000	20.00000	0.30605	1
 90.01900	 9.12000	 2.38169	105.74721	0.000000e+000	     50.00000	20.00000	0.30605	1
 90.34500	 9.13000	 2.38227	105.74909	0.000000e+000	     50.00000	20.00000	0.30603	1
 90.34500	 9.14000	 2.38242	105.75098	0.000000e+000	     50.00000	20.00000	0.30603	1
 90.67100	 9.15000	 2.39054	105.75287	0.000000e+000	     50.00000	20.00000	0.30602	1
 90.67100	 9.16000	 2.39227	105.75476	0.000000e+000	     50.00000	20.00000	0.30602	1
 90.99700	 9.17000	 2.39253	105.75665	0.000000e+000	     50.00000	20.00000	0.30600	1
 90.99700	 9.18000	 2.39253	105.75917	0.000000e+000	     50.00000	20.00000	0.30600	1
 91.32300	 9.19000	 2.39783	105.75980	0.000000e+000	     50.00000	20.00000	0.30599	1
 91.32300	 9.20000	 2.40065	105.76043	0.000000e+000	     50.00000	20.00000	0.30599	1
 91.64900	 9.21000	 2.40720	105.76169	0.000000e+000	     50.00000	20.00000	0.30598	1
 91.64800	 9.22000	 2.40846	105.76358	0.000000e+000	     50.00000	20.00000	0.30598	1
 91.64800	 9.23000	 2.40846	105.76484	0.000000e+000	     50.00000	20.00000	0.30598	1
 91.97400	 9.24000	 2.40857	105.76861	0.000000e+000	     50.00000	20.00000	0.30596	1
 91.97400	 9.25000	 2.41736	105.77050	0.000000e+000	     50.00000	20.00000	0.30596	1
 92.29900	 9.26000	 2.41888	105.77239	0.000000e+000	     50.00000	20.00000	0.30595	1
 92.29900	 9.27000	 2.42234	105.77428	0.000000e+000	     50.00000	20.00000	0.30595	1
 92.62400	 9.28000	 2.42434	105.77554	0.000000e+000	     50.00000	20.00000	0.30593	1
 92.62400	 9.29000	 2.42449	105.77617	0.000000e+000	     50.00000	20.00000	0.30593	1
 92.94900	 9.30000	 2.42461	105.77743	0.000000e+000	     50.00000	20.00000	0.30592	1
 92.94900	 9.31000	 2.43575	105.77869	0.000000e+000	     50.00000	20.00000	0.30592	1
 93.27400	 9.32000	 2.43901	105.78184	0.000000e+000	     50.00000	20.00000	0.30590	1
 93.27400	 9.33000	 2.43885	105.78435	0.000000e+000	     50.00000	20.00000	0.30590	1
 93.59800	 9.34000	 2.44038	105.78624	0.000000e+000	     50.00000	20.00000	0.30589	1
 93.59800	 9.35000	 2.44054	105.78750	0.000000e+000	     50.00000	20.00000	0.30589	1
 93.92300	 9.36000	 2.44065	105.78939	0.000000e+000	     50.00000	20.00000	0.30588	1
 93.92200	 9.37000	 2.44662	105.79128	0.000000e+000	     50.00000	20.00000	0.30588	1
 94.24700	 9.38000	 2.45458	105.79317	0.000000e+000	     50.00000	20.00000	0.30586	1
 94.24700	 9.39000	 2.45631	105.79443	0.000000e+000	     50.00000	20.00000	0.30586	1
 94.24700	 9.40000	 2.45647	105.79506	0.000000e+000	     50.00000	20.00000	0.30586	1
 94.57100	 9.41000	 2.45658	105.79569	0.000000e+000	     50.00000	20.00000	0.30585	1
 94.89400	 9.42000	 2.45670	105.79632	0.000000e+000	     50.00000	20.00000	0.30583	1
 94.89400	 9.43000	 2.46251	105.79758	0.000000e+000	     50.00000	20.00000	0.30583	1
 94.89400	 9.44000	 2.47162	105.79821	0.000000e+000	     50.00000	20.00000	0.30583	1
 95.21800	 9.45000	 2.47252	105.79946	0.000000e+000	     50.00000	20.00000	0.30582	1
 95.21800	 9.46000	 2.47252	105.80072	0.000000e+000	     50.00000	20.00000	0.30582	1
 95.54100	 9.47000	 2.47264	105.80261	0.000000e+000	     50.00000	20.00000	0.30580	1
 95.54100	 9.48000	 2.47782	105.80387	0.000000e+000	     50.00000	20.00000	0.30580	1
 95.86400	 9.49000	 2.48202	105.80639	0.000000e+000	     50.00000	20.00000	0.30579	1
 95.86400	 9.50000	 2.48799	105.80891	0.000000e+000	     50.00000	20.00000	0.30579	1
 96.18700	 9.51000	 2.48858	105.81080	0.000000e+000	     50.00000	20.00000	0.30578	1
 96.18700	 9.52000	 2.48858	105.81206	0.000000e+000	     50.00000	20.00000	0.30578	1
 96.51000	 9.53000	 2.48870	105.81332	0.000000e+000	     50.00000	20.00000	0.30576	1
 96.51000	 9.54000	 2.49749	105.81584	0.000000e+000	     50.00000	20.00000	0.30576	1
 96.83300	 9.55000	 2.50170	105.81835	0.000000e+000	     50.00000	20.00000	0.30575	1
 96.83300	 9.56000	 2.50358	105.82024	0.000000e+000	     50.00000	20.00000	0.30575	1
 97.15500	 9.57000	 2.50464	105.82276	0.000000e+000	     50.00000	20.00000	0.30573	1
 97.15500	 9.58000	 2.50464	105.82465	0.000000e+000	     50.00000	20.00000	0.30573	1
 97.47700	 9.59000	 2.50476	105.82717	0.000000e+000	     50.00000	20.00000	0.30572	1
 97.47700	 9.60000	 2.50476	105.82843	0.000000e+000	     50.00000	20.00000	0.30572	1
 97.47700	 9.61000	 2.51513	105.82906	0.000000e+000	     50.00000	20.00000	0.30572	1
 97.79900	 9.62000	 2.52012	105.82969	0.000000e+000	     50.00000	20.00000	0.30570	1
 97.79900	 9.63000	 2.52059	105.83032	0.000000e+000	     50.00000	20.00000	0.30570	1
 98.12100	 9.64000	 2.52071	105.83158	0.000000e+000	     50.00000	20.00000	0.30569	1
 98.12100	 9.65000	 2.52071	105.83283	0.000000e+000	     50.00000	20.00000	0.30569	1
 98.44200	 9.66000	 2.52083	105.83409	0.000000e+000	     50.00000	20.00000	0.30567	1
 98.44200	 9.67000	 2.52680	105.83535	0.000000e+000	     50.00000	20.00000	0.30567	1
 98.76300	 9.68000	 2.53588	105.83661	0.000000e+000	     50.00000	20.00000	0.30566	1
 98.76300	 9.69000	 2.53667	105.83850	0.000000e+000	     50.00000	20.00000	0.30566	1
 99.08400	 9.70000	 2.53679	105.84102	0.000000e+000	     50.00000	20.00000	0.30565	1
 99.08400	 9.71000	 2.53679	105.84291	0.000000e+000	     50.00000	20.00000	0.30565	1
 99.40500	 9.72000	 2.53691	105.84543	0.000000e+000	     50.00000	20.00000	0.30563	1
 99.40500	 9.73000	 2.53691	105.84732	0.000000e+000	     50.00000	20.00000	0.30563	1
 99.72600	 9.74000	 2.54379	105.84921	0.000000e+000	     50.00000	20.00000	0.30562	1
 99.72600	 9.75000	 2.54944	105.85109	0.000000e+000	     50.00000	20.00000	0.30562	1
100.04700	 9.76000	 2.55255	105.85298	0.000000e+000	     50.00000	20.00000	0.30560	1
100.04700	 9.77000	 2.55287	105.85361	0.000000e+000	     50.00000	20.00000	0.30560	1
100.36700	 9.78000	 2.55299	105.85487	0.000000e+000	     50.00000	20.00000	0.30559	1
100.36600	 9.79000	 2.55299	105.85550	0.000000e+000	     50.00000	20.00000	0.30559	1
100.68600	 9.80000	 2.55940	105.85676	0.000000e+000	     50.00000	20.00000	0.30557	1
100.68700	 9.81000	 2.56741	105.85802	0.000000e+000	     50.00000	20.00000	0.30557	1
101.00600	 9.82000	 2.56879	105.85928	0.000000e+000	     50.00000	20.00000	0.30556	1
101.00600	 9.83000	 2.56895	105.86054	0.000000e+000	     50.00000	20.00000	0.30556	1
101.32600	 9.84000	 2.56907	105.86180	0.000000e+000	     50.00000	20.00000	0.30554	1
101.32600	 9.85000	 2.57300	105.86306	0.000000e+000	     50.00000	20.00000	0.30554	1
101.64500	 9.86000	 2.58225	105.86558	0.000000e+000	     50.00000	20.00000	0.30553	1
101.64500	 9.87000	 2.58319	105.86746	0.000000e+000	     50.00000	20.00000	0.30553	1
101.96400	 9.88000	 2.58488	105.86935	0.000000e+000	     50.00000	20.00000	0.30551	1
101.96400	 9.89000	 2.58504	105.87124	0.000000e+000	     50.00000	20.00000	0.30551	1
101.96400	 9.90000	 2.58504	105.87502	0.000000e+000	     50.00000	20.00000	0.30551	1
102.28300	 9.91000	 2.58517	105.87691	0.000000e+000	     50.00000	20.00000	0.30550	1
102.28300	 9.92000	 2.59271	105.87943	0.000000e+000	     50.00000	20.00000	0.30550	1
102.60200	 9.93000	 2.60038	105.88132	0.000000e+000	     50.00000	20.00000	0.30549	1
102.92000	 9.94000	 2.60114	105.88258	0.000000e+000	     50.00000	20.00000	0.30547	1
102.92000	 9.95000	 2.60114	105.88383	0.000000e+000	     50.00000	20.00000	0.30547	1
102.92000	 9.96000	 2.60114	105.88509	0.000000e+000	     50.00000	20.00000	0.30547	1
103.23800	 9.97000	 2.60126	105.88635	0.000000e+000	     50.00000	20.00000	0.30546	1
103.23800	 9.98000	 2.60818	105.88761	0.000000e+000	     50.00000	20.00000	0.30546	1
103.55500	 9.99000	 2.61570	105.88887	0.000000e+000	     50.00000	20.00000	0.30544	1
103.55500	10.00000	 2.61711	105.89076	0.000000e+000	     50.00000	20.00000	0.30544	1
103.87300	10.01000	 2.61724	105.89202	0.000000e+000	     50.00000	20.00000	0.30543	1
103.87300	10.02000	 2.61724	105.89328	0.000000e+000	     50.00000	20.00000	0.30543	1
104.19000	10.03000	 2.61736	105.89454	0.000000e+000	     50.00000	20.00000	0.30541	1
104.19000	10.04000	 2.61894	105.89517	0.000000e+000	     50.00000	20.00000	0.30541	1
104.50800	10.05000	 2.63196	105.89643	0.000000e+000	     50.00000	20.00000	0.30540	1
104.50800	10.06000	 2.63322	105.89769	0.000000e+000	     50.00000	20.00000	0.30540	1
104.82400	10.07000	 2.63334	105.89895	0.000000e+000	     50.00000	20.00000	0.30538	1
104.82400	10.08000	 2.63334	105.90020	0.000000e+000	     50.00000	20.00000	0.30538	1
105.14100	10.09000	 2.63347	105.90083	0.000000e+000	     50.00000	20.00000	0.30537	1
105.14100	10.10000	 2.64291	105.90209	0.000000e+000	     50.00000	20.00000	0.30537	1
105.45800	10.11000	 2.64461	105.90335	0.000000e+000	     50.00000	20.00000	0.30535	1
105.45800	10.12000	 2.64901	105.90461	0.000000e+000	     50.00000	20.00000	0.30535	1
105.77400	10.13000	 2.64946	105.90524	0.000000e+000	     50.00000	20.00000	0.30534	1
105.77400	10.14000	 2.64946	105.90713	0.000000e+000	     50.00000	20.00000	0.30534	1
106.08900	10.15000	 2.64958	105.90839	0.000000e+000	     50.00000	20.00000	0.30532	1
106.08900	10.16000	 2.65352	105.91028	0.000000e+000	     50.00000	20.00000	0.30532	1
106.40500	10.17000	 2.66120	105.91154	0.000000e+000	     50.00000	20.00000	0.30531	1
106.40500	10.18000	 2.66513	105.91280	0.000000e+000	     50.00000	20.00000	0.30531	1
106.72100	10.19000	 2.66557	105.91469	0.000000e+000	     50.00000	20.00000	0.30529	1
106.72100	10.20000	 2.66557	105.91595	0.000000e+000	     50.00000	20.00000	0.30529	1
107.03500	10.21000	 2.66570	105.91720	0.000000e+000	     50.00000	20.00000	0.30528	1
107.03500	10.22000	 2.67089	105.91909	0.000000e+000	     50.00000	20.00000	0.30528	1
107.35000	10.23000	 2.67606	105.92035	0.000000e+000	     50.00000	20.00000	0.30527	1
107.35000	10.24000	 2.68046	105.92224	0.000000e+000	     50.00000	20.00000	0.30527	1
107.35000	10.25000	 2.68157	105.92413	0.000000e+000	     50.00000	20.00000	0.30527	1
107.66400	10.26000	 2.68170	105.92539	0.000000e+000	     50.00000	20.00000	0.30525	1
107.66500	10.27000	 2.68170	105.92665	0.000000e+000	     50.00000	20.00000	0.30525	1
107.97900	10.28000	 2.68183	105.92728	0.000000e+000	     50.00000	20.00000	0.30524	1
108.29300	10.29000	 2.68195	105.92791	0.000000e+000	     50.00000	20.00000	0.30522	1
108.29300	10.30000	 2.68872	105.92917	0.000000e+000	     50.00000	20.00000	0.30522	1
108.60600	10.31000	 2.69704	105.93043	0.000000e+000	     50.00000	20.00000	0.30521	1
108.60700	10.32000	 2.69782	105.93106	0.000000e+000	     50.00000	20.00000	0.30521	1
108.92000	10.33000	 2.69795	105.93232	0.000000e+000	     50.00000	20.00000	0.30519	1
108.92000	10.34000	 2.69795	105.93420	0.000000e+000	     50.00000	20.00000	0.30519	1
108.92000	10.35000	 2.70315	105.93609	0.000000e+000	     50.00000	20.00000	0.30519	1
109.23300	10.36000	 2.70438	105.93798	0.000000e+000	     50.00000	20.00000	0.30518	1
109.23300	10.37000	 2.70092	105.93987	0.000000e+000	     50.00000	20.00000	0.30518	1
109.54600	10.38000	 2.71285	105.94176	0.000000e+000	     50.00000	20.00000	0.30516	1
109.54600	10.39000	 2.71396	105.94365	0.000000e+000	     50.00000	20.00000	0.30516	1
109.85800	10.40000	 2.71409	105.94617	0.000000e+000	     50.00000	20.00000	0.30515	1
109.85900	10.41000	 2.71409	105.94743	0.000000e+000	     50.00000	20.00000	0.30515	1
110.17100	10.42000	 2.71422	105.94869	0.000000e+000	     50.00000	20.00000	0.30513	1
110.17100	10.43000	 2.71941	105.94932	0.000000e+000	     50.00000	20.00000	0.30513	1
110.48300	10.44000	 2.72065	105.95057	0.000000e+000	     50.00000	20.00000	0.30512	1
110.48300	10.45000	 2.72931	105.95183	0.000000e+000	     50.00000	20.00000	0.30512	1
110.79500	10.46000	 2.73023	105.95309	0.000000e+000	     50.00000	20.00000	0.30510	1
110.79500	10.47000	 2.73023	105.95435	0.000000e+000	     50.00000	20.00000	0.30510	1
111.10700	10.48000	 2.73036	105.95561	0.000000e+000	     50.00000	20.00000	0.30509	1
111.10700	10.49000	 2.73036	105.95687	0.000000e+000	     50.00000	20.00000	0.30509	1
111.41800	10.50000	 2.73742	105.95876	0.000000e+000	     50.00000	20.00000	0.30507	1
111.41800	10.51000	 2.74561	105.96065	0.000000e+000	     50.00000	20.00000	0.30507	1
111.73000	10.52000	 2.74637	105.96254	0.000000e+000	     50.00000	20.00000	0.30506	1
111.73000	10.53000	 2.74637	105.96443	0.000000e+000	     50.00000	20.00000	0.30506	1
112.04000	10.54000	 2.74650	105.96569	0.000000e+000	     50.00000	20.00000	0.30504	1
112.04000	10.55000	 2.74650	105.96757	0.000000e+000	     50.00000	20.00000	0.30504	1
112.35100	10.56000	 2.74664	105.96946	0.000000e+000	     50.00000	20.00000	0.30503	1
112.35100	10.57000	 2.75577	105.97072	0.000000e+000	     50.00000	20.00000	0.30503	1
112.66100	10.58000	 2.75843	105.97261	0.000000e+000	     50.00000	20.00000	0.30501	1
112.66100	10.59000	 2.76221	105.97387	0.000000e+000	     50.00000	20.00000	0.30501	1
112.97200	10.60000	 2.76155	105.97450	0.000000e+000	     50.00000	20.00000	0.30500	1
112.97200	10.61000	 2.76265	105.97450	0.000000e+000	     50.00000	20.00000	0.30500	1
113.28200	10.62000	 2.76279	105.97513	0.000000e+000	     50.00000	20.00000	0.30498	1
113.28200	10.63000	 2.76799	105.97576	0.000000e+000	     50.00000	20.00000	0.30498	1
113.59100	10.64000	 2.76655	105.97639	0.000000e+000	     50.00000	20.00000	0.30497	1
113.59100	10.65000	 2.77269	105.97765	0.000000e+000	     50.00000	20.00000	0.30497	1
113.90100	10.66000	 2.77834	105.97828	0.000000e+000	     50.00000	20.00000	0.30495	1
113.90100	10.67000	 2.77881	105.97954	0.000000e+000	     50.00000	20.00000	0.30495	1
114.21000	10.68000	 2.77895	105.98017	0.000000e+000	     50.00000	20.00000	0.30494	1
114.21000	10.69000	 2.77895	105.98143	0.000000e+000	     50.00000	20.00000	0.30494	1
114.51900	10.70000	 2.77908	105.98269	0.000000e+000	     50.00000	20.00000	0.30493	1
114.51900	10.71000	 2.78255	105.98331	0.000000e+000	     50.00000	20.00000	0.30493	1
114.82800	10.72000	 2.78820	105.98457	0.000000e+000	     50.00000	20.00000	0.30491	1
114.82800	10.73000	 2.79450	105.98583	0.000000e+000	     50.00000	20.00000	0.30491	1
115.13700	10.74000	 2.79511	105.98646	0.000000e+000	     50.00000	20.00000	0.30490	1
115.13700	10.75000	 2.79511	105.98835	0.000000e+000	     50.00000	20.00000	0.30490	1
115.44500	10.76000	 2.79525	105.98961	0.000000e+000	     50.00000	20.00000	0.30488	1
115.44500	10.77000	 2.79525	105.99276	0.000000e+000	     50.00000	20.00000	0.30488	1
115.75300	10.78000	 2.79696	105.99528	0.000000e+000	     50.00000	20.00000	0.30487	1
115.75300	10.79000	 2.80767	105.99843	0.000000e+000	     50.00000	20.00000	0.30487	1
116.06100	10.80000	 2.81096	105.99969	0.000000e+000	     50.00000	20.00000	0.30485	1
116.06100	10.81000	 2.81128	106.00157	0.000000e+000	     50.00000	20.00000	0.30485	1
116.36900	10.82000	 2.81141	106.00346	0.000000e+000	     50.00000	20.00000	0.30484	1
116.36900	10.83000	 2.81141	106.00535	0.000000e+000	     50.00000	20.00000	0.30484	1
116.67600	10.84000	 2.81155	106.00661	0.000000e+000	     50.00000	20.00000	0.30482	1
116.67600	10.85000	 2.81675	106.00787	0.000000e+000	     50.00000	20.00000	0.30482	1
116.98300	10.86000	 2.82493	106.00850	0.000000e+000	     50.00000	20.00000	0.30481	1
116.98300	10.87000	 2.82666	106.00913	0.000000e+000	     50.00000	20.00000	0.30481	1
117.29100	10.88000	 2.82759	106.00976	0.000000e+000	     50.00000	20.00000	0.30479	1
